id,prediction
6788,4111.7563
6789,4222.6914
6790,36663.887
6791,6442.966
6792,9656.748
6793,9230.135
6794,14955.975
6795,12844.334
6796,4740.8003
6797,4829.2905
6798,6011.792
6799,10121.439
6800,14864.95
6801,102916.16
6802,6179.57
6803,14283.436
6804,8792.876
6805,8047.3325
6806,74521.68
6807,125951.96
6808,10939.992
6809,98068.17
6810,22701.2
6811,50750.457
6812,5828.8433
6813,6694.855
6814,6978.419
6815,7238.7646
6816,9908.129
6817,4453.0737
6818,17937.508
6819,15565.936
6820,5831.2017
6821,9466.877
6822,6510.2417
6823,25667.035
6824,12347.5625
6825,3373.9453
6826,11539.484
6827,10356.3955
6828,6647.98
6829,6540.2373
6830,10068.007
6831,35577.793
6832,107335.336
6833,8274.134
6834,14138.232
6835,20916.62
6836,5690.4067
6837,20860.734
6838,10639.554
6839,30055.9
6840,6787.426
6841,8931.307
6842,19814.926
6843,8172.025
6844,34996.84
6845,30086.697
6846,7410.316
6847,5474.262
6848,57607.113
6849,138297.12
6850,8352.341
6851,11774.164
6852,6983.4844
6853,16001.623
6854,6689.8774
6855,10120.992
6856,23065.727
6857,178064.38
6858,5577.0244
6859,12357.656
6860,10032.853
6861,4530.051
6862,25419.807
6863,11514.52
6864,8158.498
6865,12619.077
6866,5437.6426
6867,53954.97
6868,5839.0884
6869,9095.533
6870,47816.26
6871,9535.853
6872,7178.7383
6873,9679.43
6874,7351.766
6875,9425.892
6876,7996.6733
6877,12215.522
6878,83892.89
6879,53642.633
6880,5495.183
6881,7272.8335
6882,8473.521
6883,9154.415
6884,13693.101
6885,10188.033
6886,8541.388
6887,7846.2876
6888,7376.876
6889,5480.466
6890,55162.453
6891,7036.1567
6892,8512.703
6893,203282.98
6894,16584.977
6895,7906.6396
6896,8007.707
6897,16157.771
6898,11055.457
6899,122347.29
6900,11082.763
6901,78423.23
6902,10274.206
6903,8989.231
6904,14011.574
6905,7639.762
6906,64930.574
6907,13939.455
6908,49806.14
6909,7301.259
6910,9765.726
6911,198500.61
6912,5382.9077
6913,6978.419
6914,6894.068
6915,6885.6714
6916,11335.764
6917,11915.678
6918,8011.9775
6919,7602.358
6920,12583.014
6921,7750.574
6922,7824.8228
6923,11882.193
6924,11275.454
6925,10793.508
6926,5307.3955
6927,8627.98
6928,5926.462
6929,11830.212
6930,8643.411
6931,7303.2324
6932,7400.3213
6933,52365.8
6934,9616.444
6935,156742.88
6936,6430.3823
6937,9621.457
6938,4938.496
6939,10510.125
6940,16267.036
6941,43784.457
6942,11850.464
6943,6377.7207
6944,7827.868
6945,11779.062
6946,16754.477
6947,39621.203
6948,19330.377
6949,38897.996
6950,79047.24
6951,7535.637
6952,6035.0894
6953,6741.008
6954,7184.604
6955,8388.527
6956,17432.85
6957,29766.104
6958,9009.74
6959,8060.863
6960,7875.7036
6961,6654.874
6962,8426.332
6963,5808.212
6964,12879.706
6965,4000.902
6966,241598.2
6967,5617.2314
6968,84922.81
6969,10243.949
6970,12787.609
6971,12372.496
6972,5594.48
6973,8669.245
6974,5814.119
6975,19789.912
6976,42938.438
6977,44058.73
6978,31798.328
6979,59497.715
6980,9401.168
6981,16331.63
6982,5028.3003
6983,5166.686
6984,6316.582
6985,9085.341
6986,15700.1455
6987,42017.99
6988,10371.288
6989,7095.822
6990,5343.6147
6991,5360.083
6992,8639.33
6993,5314.0005
6994,4660.601
6995,16363.973
6996,6460.7593
6997,9344.065
6998,12727.338
6999,9108.857
7000,7901.319
7001,9270.671
7002,4418.997
7003,12662.691
7004,8445.86
7005,4971.289
7006,72380.305
7007,4932.1953
7008,10530.99
7009,40092.133
7010,73492.04
7011,155318.14
7012,199562.61
7013,8600.723
7014,151955.52
7015,7472.0464
7016,11482.222
7017,62970.363
7018,17502.992
7019,49083.2
7020,15344.306
7021,40005.543
7022,7614.5625
7023,4911.9326
7024,16323.085
7025,5583.461
7026,3837.2856
7027,5778.1685
7028,8286.285
7029,16179.529
7030,14020.157
7031,8592.533
7032,54315.746
7033,41109.78
7034,10491.204
7035,6046.844
7036,5598.969
7037,10544.719
7038,6359.165
7039,29921.783
7040,13196.489
7041,7191.854
7042,5588.8525
7043,12290.055
7044,8895.2295
7045,8062.146
7046,6490.005
7047,19582.62
7048,6485.2593
7049,29101.156
7050,8782.083
7051,19857.191
7052,8557.642
7053,10436.303
7054,16412.934
7055,7483.123
7056,5029.968
7057,149968.8
7058,159452.22
7059,8784.824
7060,11444.203
7061,7843.869
7062,7369.0884
7063,12177.6875
7064,6367.7207
7065,10191.952
7066,52126.473
7067,6347.402
7068,23796.95
7069,5181.411
7070,9172.773
7071,11931.634
7072,23346.988
7073,7227.0317
7074,5764.4556
7075,6894.7534
7076,8249.21
7077,102661.76
7078,9297.176
7079,5048.1562
7080,9939.572
7081,14661.717
7082,24061.516
7083,5997.3594
7084,15699.555
7085,10372.982
7086,5665.6924
7087,6737.8145
7088,8970.565
7089,8303.661
7090,4962.869
7091,57575.242
7092,5506.6426
7093,6530.8413
7094,16664.67
7095,6801.78
7096,9387.933
7097,7303.243
7098,106306.06
7099,75271.164
7100,5205.589
7101,57618.98
7102,153763.61
7103,11396.216
7104,67413.86
7105,8618.071
7106,338879.3
7107,12186.546
7108,7925.5264
7109,7508.4233
7110,6276.23
7111,164901.3
7112,5222.0903
7113,184264.52
7114,6330.7754
7115,5763.8975
7116,7810.0146
7117,6193.0806
7118,7455.12
7119,4614.6304
7120,7786.568
7121,4133.314
7122,5292.2363
7123,148854.4
7124,11270.833
7125,11047.669
7126,23631.594
7127,27725.402
7128,18742.016
7129,3085.4653
7130,8824.519
7131,51273.285
7132,68052.26
7133,13281.0205
7134,13945.869
7135,15147.515
7136,5658.3296
7137,10347.293
7138,4094.2124
7139,6776.9883
7140,7347.2188
7141,14228.873
7142,6482.447
7143,9297.4795
7144,12162.909
7145,7389.1323
7146,7134.561
7147,7361.9233
7148,33766.023
7149,19886.219
7150,11801.014
7151,7927.3354
7152,3911.8547
7153,6681.516
7154,125911.7
7155,12755.973
7156,5274.4634
7157,6855.769
7158,8517.638
7159,5460.4414
7160,7058.306
7161,7075.846
7162,3895.2683
7163,104265.94
7164,108740.93
7165,6624.219
7166,28403.438
7167,7014.045
7168,5835.9224
7169,12817.142
7170,62924.414
7171,7155.693
7172,15945.052
7173,7570.194
7174,262485.03
7175,203530.2
7176,8333.362
7177,7607.8877
7178,7051.254
7179,33810.66
7180,61747.727
7181,28657.617
7182,6958.37
7183,26577.604
7184,7981.989
7185,6583.4326
7186,13110.316
7187,4929.7407
7188,5112.869
7189,7420.168
7190,9822.134
7191,18432.303
7192,5778.554
7193,5129.922
7194,4635.6616
7195,6192.877
7196,4865.1855
7197,8846.501
7198,9581.226
7199,26795.24
7200,8885.488
7201,6114.7207
7202,5861.267
7203,7420.1177
7204,17140.691
7205,8090.3984
7206,8182.363
7207,7291.1567
7208,5505.3066
7209,6136.1245
7210,7929.6743
7211,133665.53
7212,10570.784
7213,3867.9402
7214,14911.148
7215,14371.288
7216,8952.001
7217,7428.3857
7218,19878.033
7219,5657.6235
7220,8768.529
7221,8739.505
7222,110481.62
7223,15071.011
7224,6934.0024
7225,6103.677
7226,9458.737
7227,6571.4175
7228,4640.9844
7229,7329.0674
7230,187621.86
7231,7509.838
7232,53287.312
7233,21186.912
7234,17670.723
7235,14592.731
7236,50228.8
7237,7581.1055
7238,6050.131
7239,5792.749
7240,11609.092
7241,6260.7837
7242,19943.326
7243,35762.406
7244,8875.116
7245,8212.291
7246,6378.5654
7247,8687.681
7248,6006.4316
7249,5952.8433
7250,48657.637
7251,9771.811
7252,7503.9614
7253,9859.098
7254,13126.088
7255,72753.64
7256,10648.7705
7257,22577.842
7258,315006.06
7259,6577.653
7260,36022.434
7261,10976.351
7262,6035.9233
7263,7327.686
7264,85390.69
7265,23631.594
7266,10574.24
7267,9043.48
7268,103933.56
7269,50326.242
7270,5549.422
7271,8594.178
7272,6804.6284
7273,9300.419
7274,10455.006
7275,5991.946
7276,9073.711
7277,10807.122
7278,5469.67
7279,6571.4175
7280,18515.08
7281,7053.11
7282,8515.605
7283,18640.62
7284,11803.556
7285,8085.331
7286,4705.707
7287,8756.965
7288,21030.225
7289,53031.62
7290,6711.1426
7291,5350.4
7292,100882.98
7293,8603.736
7294,6836.3804
7295,5387.838
7296,30909.418
7297,5342.949
7298,16443.37
7299,8409.192
7300,4856.9683
7301,57302.824
7302,5325.7646
7303,21198.225
7304,71571.76
7305,4516.8037
7306,5201.4634
7307,193540.64
7308,3755.7522
7309,6260.7837
7310,10308.069
7311,11225.58
7312,6672.054
7313,7124.878
7314,8733.778
7315,6066.481
7316,28045.88
7317,6143.534
7318,9650.486
7319,23073.41
7320,9375.232
7321,51275.938
7322,9175.493
7323,4990.51
7324,48158.45
7325,98131.164
7326,14896.632
7327,59897.44
7328,131066.12
7329,11349.111
7330,8455.625
7331,5384.261
7332,16590.676
7333,25674.492
7334,28650.506
7335,47495.184
7336,5317.243
7337,9554.309
7338,53744.08
7339,29207.916
7340,6074.2783
7341,14539.213
7342,7265.562
7343,9892.967
7344,135688.17
7345,32722.61
7346,126751.35
7347,8092.598
7348,7681.6074
7349,218008.17
7350,20956.154
7351,17655.854
7352,6625.5444
7353,6105.6797
7354,44203.92
7355,8843.802
7356,11572.522
7357,7859.095
7358,11355.617
7359,25267.787
7360,7038.675
7361,13687.443
7362,7130.27
7363,6014.981
7364,4372.1704
7365,5777.568
7366,7534.643
7367,5914.78
7368,16554.13
7369,173690.77
7370,15295.487
7371,7264.451
7372,16743.428
7373,8240.849
7374,5860.9395
7375,161956.83
7376,17058.46
7377,10485.551
7378,10195.863
7379,5090.646
7380,11998.451
7381,11414.878
7382,7729.4077
7383,6875.134
7384,6687.531
7385,11210.533
7386,25035.676
7387,7943.9194
7388,8660.369
7389,5979.854
7390,30573.688
7391,5993.0063
7392,6801.522
7393,35456.03
7394,8439.508
7395,8104.475
7396,10277.499
7397,4671.311
7398,8093.479
7399,6604.0986
7400,11302.352
7401,126277.4
7402,9664.049
7403,4601.7246
7404,19531.781
7405,229217.31
7406,7876.685
7407,5882.166
7408,4982.3154
7409,5418.7285
7410,12784.021
7411,5879.559
7412,17811.572
7413,4983.9795
7414,7157.21
7415,18622.172
7416,8510.084
7417,6712.786
7418,10543.186
7419,11894.94
7420,167711.58
7421,16795.16
7422,49173.25
7423,19536.816
7424,22487.871
7425,7763.846
7426,22527.14
7427,16878.488
7428,5798.393
7429,7605.822
7430,7557.251
7431,82716.84
7432,121831.03
7433,7287.4277
7434,10061.152
7435,5792.6245
7436,13162.376
7437,7825.9297
7438,26286.678
7439,4956.7334
7440,13380.34
7441,22383.156
7442,188595.42
7443,12787.957
7444,9306.244
7445,4057.9922
7446,10270.585
7447,138109.88
7448,8246.556
7449,32381.744
7450,5113.7812
7451,7440.107
7452,19135.648
7453,7119.0527
7454,7973.6113
7455,8205.832
7456,14368.044
7457,8125.5547
7458,6197.955
7459,10214.957
7460,7082.2104
7461,163493.58
7462,4477.79
7463,48158.45
7464,4252.401
7465,18292.904
7466,11162.877
7467,7701.0664
7468,10973.753
7469,5692.5635
7470,4650.512
7471,11892.648
7472,694.9325
7473,7379.3677
7474,9798.888
7475,4120.597
7476,6666.6265
7477,7587.057
7478,290952.2
7479,7861.911
7480,6950.4663
7481,7197.4126
7482,6144.4844
7483,7590.82
7484,31334.111
7485,4460.6553
7486,7202.578
7487,9814.886
7488,21829.506
7489,10608.724
7490,18063.23
7491,12049.953
7492,10192.796
7493,8300.377
7494,4562.2773
7495,12835.893
7496,5170.7363
7497,11654.88
7498,7107.432
7499,5013.339
7500,5770.1978
7501,12183.197
7502,7333.777
7503,6976.9556
7504,54640.184
7505,19902.61
7506,6983.771
7507,15029.251
7508,16768.318
7509,10431.573
7510,17066.654
7511,48158.45
7512,16588.365
7513,4176.53
7514,7545.172
7515,7031.28
7516,6449.9478
7517,84238.664
7518,6887.7935
7519,37540.594
7520,8012.6313
7521,7538.8213
7522,7558.9795
7523,67999.016
7524,9007.506
7525,15599.774
7526,28618.729
7527,18452.299
7528,6387.869
7529,39727.605
7530,18838.186
7531,8037.6685
7532,20211.383
7533,7094.12
7534,9809.177
7535,6942.646
7536,13898.124
7537,5248.373
7538,8913.903
7539,10411.138
7540,10421.469
7541,6631.8203
7542,7920.161
7543,12272.5
7544,12214.637
7545,4080.7852
7546,11032.661
7547,5354.8296
7548,148116.33
7549,4921.206
7550,11629.084
7551,94862.77
7552,5771.043
7553,11207.236
7554,7459.296
7555,5443.5225
7556,131116.97
7557,6170.9473
7558,6187.976
7559,8729.136
7560,9504.658
7561,8341.096
7562,5603.047
7563,78380.96
7564,9901.48
7565,46874.75
7566,11001.361
7567,9175.718
7568,6490.008
7569,5601.0933
7570,7126.0493
7571,24934.678
7572,7921.6865
7573,8849.594
7574,14777.763
7575,27977.178
7576,7932.1025
7577,5509.2603
7578,5743.4785
7579,5060.674
7580,6754.361
7581,7340.9688
7582,35216.58
7583,14812.426
7584,50900.45
7585,9539.308
7586,5818.247
7587,5210.983
7588,5314.7793
7589,9286.985
7590,10848.25
7591,7402.4487
7592,10029.463
7593,9626.285
7594,7061.2827
7595,10892.932
7596,7402.729
7597,11389.952
7598,44716.926
7599,9944.506
7600,37065.523
7601,20263.73
7602,49984.836
7603,23465.418
7604,12241.35
7605,13412.103
7606,9148.306
7607,6847.2295
7608,8226.227
7609,6964.4917
7610,8125.3364
7611,7642.332
7612,12858.7
7613,9609.257
7614,1548.5862
7615,6663.2036
7616,26539.916
7617,7738.746
7618,18345.537
7619,49592.906
7620,30335.07
7621,11429.214
7622,12865.303
7623,12421.734
7624,14938.74
7625,11071.421
7626,47509.832
7627,10860.551
7628,6937.9688
7629,9715.852
7630,8686.834
7631,11066.013
7632,8427.576
7633,15256.721
7634,20008.338
7635,17507.059
7636,19733.658
7637,9515.878
7638,7362.2393
7639,132417.47
7640,143062.17
7641,6023.6333
7642,8408.067
7643,7622.018
7644,6163.404
7645,58737.617
7646,140753.7
7647,10377.42
7648,8738.901
7649,8927.544
7650,6326.599
7651,7304.8994
7652,6846.7944
7653,5745.7236
7654,14727.301
7655,16765.574
7656,5732.884
7657,54759.18
7658,9407.418
7659,6258.976
7660,18477.805
7661,6038.495
7662,28995.863
7663,4607.235
7664,6906.9077
7665,57831.97
7666,9523.715
7667,13973.867
7668,4436.2373
7669,8471.558
7670,12507.787
7671,28768.584
7672,5846.215
7673,69768.516
7674,6593.5244
7675,35907.195
7676,7922.7207
7677,11600.567
7678,93144.33
7679,8482.101
7680,18679.973
7681,16981.064
7682,8738.521
7683,12864.88
7684,24289.0
7685,7090.64
7686,6814.54
7687,6436.2886
7688,11336.357
7689,15648.687
7690,5364.3027
7691,7749.124
7692,11130.377
7693,7924.4966
7694,16788.664
7695,8219.109
7696,10767.24
7697,4601.308
7698,9998.181
7699,7817.5283
7700,36744.46
7701,6139.9565
7702,7447.509
7703,7128.6416
7704,22071.84
7705,103797.03
7706,46884.137
7707,22842.355
7708,17099.256
7709,103841.055
7710,4600.3643
7711,6856.1123
7712,124386.82
7713,38448.348
7714,6311.019
7715,5659.062
7716,5894.793
7717,7024.2954
7718,17230.23
7719,6789.3394
7720,8771.01
7721,13589.402
7722,22376.568
7723,6421.251
7724,86931.68
7725,22311.6
7726,4342.3496
7727,5969.494
7728,42199.996
7729,28186.438
7730,53954.504
7731,76244.79
7732,8268.019
7733,16413.748
7734,36453.766
7735,12104.574
7736,6987.47
7737,15115.995
7738,16027.511
7739,6072.943
7740,9563.931
7741,19972.188
7742,7356.3564
7743,36019.727
7744,4146.79
7745,11834.212
7746,58832.867
7747,9165.389
7748,5197.0317
7749,7556.852
7750,6379.9736
7751,7079.655
7752,9707.16
7753,12044.564
7754,4140.117
7755,5222.0903
7756,107435.625
7757,143363.48
7758,34267.508
7759,10572.482
7760,18417.281
7761,5009.4805
7762,241179.12
7763,4361.2397
7764,8926.203
7765,30806.404
7766,10391.721
7767,11944.596
7768,10482.363
7769,6622.5728
7770,15883.128
7771,12508.206
7772,7033.547
7773,5548.781
7774,28375.146
7775,11654.937
7776,10742.776
7777,4831.5386
7778,7061.3613
7779,7914.6743
7780,15665.741
7781,8553.171
7782,6856.9497
7783,20279.242
7784,11347.846
7785,123645.31
7786,6302.24
7787,7766.7856
7788,7217.458
7789,111710.71
7790,5356.031
7791,16421.402
7792,49865.414
7793,15319.512
7794,11734.897
7795,14932.496
7796,10880.317
7797,14051.306
7798,66009.0
7799,7637.746
7800,11179.11
7801,6132.263
7802,6898.7495
7803,7192.0776
7804,7515.0444
7805,15102.684
7806,7178.3066
7807,9078.192
7808,72482.64
7809,15614.802
7810,10258.295
7811,5377.5957
7812,15624.455
7813,5509.9263
7814,35577.55
7815,8131.422
7816,4471.4727
7817,7083.867
7818,16499.348
7819,13240.553
7820,8946.889
7821,7117.259
7822,38484.766
7823,10128.3955
7824,9032.542
7825,40757.797
7826,13439.271
7827,20364.75
7828,34068.746
7829,45853.18
7830,7561.445
7831,79852.91
7832,5780.06
7833,7250.7495
7834,55947.25
7835,11892.692
7836,12070.623
7837,7215.4717
7838,9981.683
7839,5783.3657
7840,13135.161
7841,11691.482
7842,10019.244
7843,13347.995
7844,8814.42
7845,21664.643
7846,48342.918
7847,4722.0547
7848,7176.1406
7849,47367.176
7850,19802.906
7851,11096.015
7852,21397.756
7853,10123.579
7854,7427.799
7855,70888.15
7856,18124.625
7857,12851.159
7858,5750.8203
7859,6497.546
7860,13626.687
7861,107443.51
7862,9515.342
7863,7384.1226
7864,28698.232
7865,64802.42
7866,9260.999
7867,6670.5205
7868,15144.707
7869,8462.455
7870,10107.627
7871,81193.44
7872,13301.586
7873,7299.928
7874,13101.001
7875,206854.78
7876,14619.026
7877,8563.098
7878,5853.8564
7879,31351.398
7880,6839.9893
7881,15664.032
7882,51132.734
7883,8479.206
7884,5420.5874
7885,10175.119
7886,6376.4053
7887,9168.443
7888,4738.9106
7889,11146.167
7890,8082.7446
7891,7433.4297
7892,69828.6
7893,14061.6875
7894,19875.334
7895,88039.22
7896,8198.917
7897,5853.981
7898,36021.86
7899,11540.806
7900,18263.23
7901,44086.13
7902,33621.82
7903,6318.415
7904,13871.87
7905,6296.9355
7906,20295.23
7907,6343.939
7908,13200.237
7909,6832.086
7910,24563.969
7911,8094.704
7912,9177.46
7913,5372.5796
7914,19800.25
7915,8069.833
7916,7882.3687
7917,11499.743
7918,9338.602
7919,7004.1855
7920,25519.535
7921,13877.179
7922,5302.699
7923,8894.807
7924,9226.813
7925,10680.801
7926,7985.086
7927,8530.441
7928,8655.994
7929,10164.694
7930,5262.9604
7931,24221.795
7932,11911.5
7933,8069.5317
7934,8607.203
7935,9970.734
7936,14094.453
7937,9044.321
7938,18216.031
7939,9113.363
7940,7892.4404
7941,4361.2397
7942,75510.74
7943,4494.4844
7944,13600.269
7945,9982.449
7946,3605.639
7947,4490.7764
7948,11171.307
7949,7765.8486
7950,11860.313
7951,6396.609
7952,7995.964
7953,12013.412
7954,6245.1416
7955,26117.691
7956,39030.91
7957,6793.63
7958,159398.36
7959,49865.414
7960,9901.629
7961,8490.932
7962,8051.6123
7963,10042.227
7964,72203.945
7965,6643.7827
7966,3623.9846
7967,10792.564
7968,6480.08
7969,41432.125
7970,12870.411
7971,23694.316
7972,77778.25
7973,5412.561
7974,4107.6763
7975,19751.475
7976,5262.496
7977,8310.116
7978,136172.44
7979,10683.649
7980,112105.08
7981,22097.477
7982,6167.634
7983,6518.787
7984,72203.945
7985,55669.07
7986,8046.7993
7987,117675.6
7988,7036.7046
7989,129444.2
7990,33622.46
7991,347932.38
7992,6142.254
7993,13087.644
7994,11801.521
7995,5906.0503
7996,4976.0107
7997,4162.8506
7998,10237.991
7999,13048.56
8000,5300.0938
8001,5122.61
8002,6265.0864
8003,8899.737
8004,13341.212
8005,56730.49
8006,11734.394
8007,6681.5234
8008,19053.627
8009,6263.7036
8010,6421.8804
8011,290669.22
8012,42143.69
8013,4227.4097
8014,9083.396
8015,5955.919
8016,6267.741
8017,18894.512
8018,13407.522
8019,14816.192
8020,7766.3237
8021,40214.49
8022,10137.743
8023,10106.102
8024,9727.682
8025,9375.87
8026,10796.583
8027,9757.63
8028,17576.244
8029,4349.921
8030,13528.997
8031,7950.173
8032,202069.94
8033,16154.432
8034,13974.36
8035,7486.689
8036,8557.473
8037,6921.3735
8038,11973.369
8039,8068.669
8040,30190.205
8041,20469.018
8042,10569.907
8043,7153.147
8044,7747.6304
8045,13469.259
8046,6142.6313
8047,17366.38
8048,6325.067
8049,15196.01
8050,8340.492
8051,36664.797
8052,9603.096
8053,42748.023
8054,4576.442
8055,12568.777
8056,11986.952
8057,7895.415
8058,15680.044
8059,20819.357
8060,10534.875
8061,111881.81
8062,7709.573
8063,12096.231
8064,8321.223
8065,76829.51
8066,4144.6045
8067,10697.606
8068,7978.602
8069,37820.016
8070,34260.527
8071,4188.164
8072,57930.14
8073,7558.63
8074,5990.889
8075,5271.378
8076,7184.219
8077,26300.227
8078,33610.234
8079,30803.607
8080,7544.272
8081,39705.51
8082,7125.1484
8083,7623.2925
8084,80906.805
8085,5006.003
8086,7603.3975
8087,7533.3857
8088,10628.558
8089,6437.514
8090,52629.402
8091,41003.098
8092,18282.867
8093,6731.2227
8094,17036.254
8095,8911.695
8096,9204.645
8097,11684.158
8098,7110.8457
8099,82041.086
8100,5717.3076
8101,6718.0054
8102,42379.867
8103,6160.812
8104,51286.55
8105,37939.516
8106,6437.2407
8107,7835.1953
8108,6481.455
8109,85131.87
8110,28786.803
8111,4983.9795
8112,31797.566
8113,8014.313
8114,8155.651
8115,7239.2183
8116,192264.69
8117,7831.965
8118,42734.73
8119,16167.17
8120,4569.2056
8121,6809.807
8122,6387.2734
8123,29299.676
8124,22653.076
8125,8558.451
8126,24379.086
8127,8947.224
8128,15287.078
8129,10407.561
8130,9587.467
8131,5302.211
8132,8070.715
8133,17902.883
8134,7636.576
8135,19847.785
8136,12797.088
8137,6170.9473
8138,3039.2886
8139,1500.0729
8140,52251.74
8141,8309.562
8142,13982.245
8143,6912.8525
8144,8440.614
8145,24284.168
8146,3648.8872
8147,21820.248
8148,8540.912
8149,6683.307
8150,6230.5454
8151,2913.3738
8152,7970.6865
8153,5232.309
8154,6290.173
8155,16948.607
8156,15232.721
8157,7969.374
8158,12692.622
8159,5644.1235
8160,8467.148
8161,10269.906
8162,26174.23
8163,6807.522
8164,3983.197
8165,12154.036
8166,4963.081
8167,11063.7
8168,11118.359
8169,9480.637
8170,92060.99
8171,5818.58
8172,4846.012
8173,8434.754
8174,12365.523
8175,14006.606
8176,101732.46
8177,5003.259
8178,15834.948
8179,9313.543
8180,9769.964
8181,7603.3105
8182,143062.17
8183,16768.986
8184,7390.003
8185,31070.484
8186,9853.403
8187,22242.61
8188,5922.5215
8189,19606.6
8190,16134.616
8191,18624.543
8192,6656.8906
8193,9505.2
8194,3559.634
8195,8899.92
8196,9578.713
8197,18596.178
8198,130001.95
8199,5044.818
8200,5545.956
8201,13089.681
8202,5261.27
8203,10157.037
8204,13461.387
8205,64371.938
8206,7421.005
8207,10478.355
8208,4836.525
8209,14289.725
8210,7637.4023
8211,8688.207
8212,26923.332
8213,75689.766
8214,8171.732
8215,20840.3
8216,7909.766
8217,5224.763
8218,80355.97
8219,5303.7324
8220,27967.219
8221,6795.622
8222,8867.736
8223,10801.344
8224,50426.625
8225,12386.044
8226,11278.496
8227,45254.418
8228,17523.652
8229,7847.9546
8230,5318.453
8231,6356.489
8232,10801.121
8233,39793.156
8234,17622.238
8235,47108.695
8236,15282.835
8237,8439.755
8238,6641.003
8239,7674.3154
8240,8671.854
8241,7453.714
8242,5832.016
8243,38477.688
8244,6060.3867
8245,8166.7593
8246,5783.3657
8247,7109.8145
8248,7879.0635
8249,7459.999
8250,8114.6455
8251,14300.062
8252,10032.262
8253,24437.08
8254,11396.887
8255,7690.464
8256,5366.534
8257,7108.2393
8258,5007.245
8259,6004.222
8260,5987.047
8261,11820.281
8262,154616.66
8263,30827.08
8264,6812.061
8265,4960.653
8266,15544.8545
8267,93637.43
8268,4177.252
8269,6096.1143
8270,7102.1025
8271,6853.03
8272,9456.852
8273,17567.535
8274,7844.459
8275,7489.251
8276,7955.5703
8277,6924.942
8278,16005.5205
8279,4809.428
8280,21933.168
8281,49267.816
8282,19331.66
8283,3757.383
8284,9822.162
8285,10996.161
8286,13191.011
8287,75537.36
8288,8258.113
8289,10486.539
8290,147911.38
8291,5337.419
8292,30365.84
8293,17587.346
8294,7526.786
8295,64224.082
8296,52774.83
8297,5462.992
8298,4048.9312
8299,129848.7
8300,7005.817
8301,6440.367
8302,102817.79
8303,7992.081
8304,8116.581
8305,28934.521
8306,38355.816
8307,5497.7295
8308,52990.703
8309,20431.326
8310,5244.915
8311,10960.793
8312,5089.184
8313,6242.4277
8314,47176.707
8315,6074.193
8316,6673.8047
8317,205390.33
8318,5797.9756
8319,6932.848
8320,4724.576
8321,55840.52
8322,21334.89
8323,6779.506
8324,13930.522
8325,174543.5
8326,5499.238
8327,14981.821
8328,37224.258
8329,24075.727
8330,6144.3535
8331,8107.7783
8332,18973.975
8333,115753.805
8334,13188.889
8335,39510.7
8336,9225.931
8337,9771.811
8338,20477.879
8339,10717.31
8340,4010.2505
8341,6706.086
8342,5838.164
8343,12148.681
8344,9850.691
8345,8734.207
8346,129254.62
8347,12496.804
8348,7717.245
8349,8879.403
8350,14171.219
8351,10054.073
8352,7068.403
8353,94392.1
8354,11981.643
8355,16396.234
8356,213706.95
8357,19246.398
8358,15603.762
8359,5205.589
8360,13040.536
8361,14026.66
8362,10558.108
8363,4911.9326
8364,11891.94
8365,5207.3525
8366,7706.4946
8367,7493.634
8368,6931.8535
8369,17251.82
8370,10359.209
8371,25871.553
8372,8492.453
8373,15766.618
8374,6482.956
8375,9427.692
8376,6877.166
8377,6406.396
8378,23997.367
8379,15573.774
8380,3966.4937
8381,4824.28
8382,5814.8413
8383,13263.14
8384,89239.164
8385,17310.39
8386,6480.275
8387,5726.6523
8388,6609.497
8389,13321.939
8390,7037.2676
8391,7700.0728
8392,42579.324
8393,74051.52
8394,11534.746
8395,8909.522
8396,79316.1
8397,5793.965
8398,20167.725
8399,11634.368
8400,31773.305
8401,7789.156
8402,5846.634
8403,5500.0005
8404,9385.459
8405,7515.542
8406,9247.177
8407,8677.536
8408,13582.931
8409,6192.7617
8410,7343.6523
8411,10530.99
8412,14793.963
8413,10992.764
8414,6587.1807
8415,15784.141
8416,10105.783
8417,165499.05
8418,7153.924
8419,15538.138
8420,16940.984
8421,6825.713
8422,8796.565
8423,11713.015
8424,11469.218
8425,5892.762
8426,10042.934
8427,5235.273
8428,4287.918
8429,13529.226
8430,8224.454
8431,7527.372
8432,10310.028
8433,16109.628
8434,5726.793
8435,4956.8535
8436,41264.445
8437,18455.307
8438,4779.6963
8439,5587.4736
8440,7636.251
8441,13115.84
8442,6626.855
8443,5394.3716
8444,7029.917
8445,67899.29
8446,15988.405
8447,8593.995
8448,16356.47
8449,16506.85
8450,34562.47
8451,6668.354
8452,6791.2285
8453,8027.354
8454,21988.064
8455,7036.881
8456,8631.262
8457,4485.3496
8458,6034.6978
8459,5839.63
8460,4761.9834
8461,6620.7876
8462,5098.613
8463,7747.5435
8464,5092.0894
8465,9904.897
8466,5642.516
8467,10355.924
8468,6675.7856
8469,5965.009
8470,5857.028
8471,95221.54
8472,29649.82
8473,8342.726
8474,29132.068
8475,62321.484
8476,55128.324
8477,11813.81
8478,8499.251
8479,10397.574
8480,6786.916
8481,7039.306
8482,10101.552
8483,17900.898
8484,14009.479
8485,4906.37
8486,7749.971
8487,4928.2646
8488,9378.79
8489,26242.7
8490,6916.8965
8491,4639.5854
8492,11075.734
